ca_volume,doc_id,granularity,scan,orig_page,tomo_leaf,savage_page,year,doc_date,date_text,date_confidence,author,recipient,place,people,places,themes,source_type,doc_type,detail,rating,ia_url,tomo,series,archive,summary,verified,cite
47,1598,item,n405,p.849-50,,,1828,1828-05-22,1828-05-22,exact,Echeandía,"Santiago Burke, de Sta Bárbara",San Diego,,,foreigners; passport; admin,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n405,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Estar mandado qe el individuo qe este radicado en un punto, no pueda pasar á otro, sin conocimto de la autoridad de su residencia' — internal-passport rule invoked: a person settled in one place may not move to another without the knowledge of the authority of his residence (directed at the foreigner Santiago [James] Burke).",,"Departmental Records, MS, p. p.849-50, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n405)"
47,1599,item,n405,p.850-1,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Comte de Sta Bárbara,San Diego,,,foreigners; admin,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n405,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"(2 Docs, 1 of 2) 'Informe pr qe no dio licencia á Burke pa radicarse en el Presidio' — report on why he did not grant Burke a license to settle at the Presidio.",,"Departmental Records, MS, p. p.850-1, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n405)"
47,160,item,n27,p.105,,,1826,1826-12-31,1826-12-31,exact,Echeandía,Comandante de San Francisco,S. Diego,,,election; diputación,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n27,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que salga luego para Monterey el elegido de su partido' — that the man elected from his district leave at once for Monterey,,"Departmental Records, MS, p. p.105, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n27)"
47,1600,item,n405,p.850-1,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Comte de Sta Bárbara,San Diego,,,military; ordnance,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n405,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"(2 Docs, 2 of 2) 'Remitir á Capn de Arta Miguel Gonzales los útiles de guerra qe existen en el Presidio' — remit to the Captain of Artillery Miguel Gonzales the war supplies existing at the Presidio.",,"Departmental Records, MS, p. p.850-1, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n405)"
47,1601,item,n405,p.851,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Comte de Monterey,San Diego,,,maritime; trade; foreigners; revenue,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n405,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Sobre cobro de dros. de tonelaje á Capn de Bergantin Américano 'Andes', Seth Rogers' — on collecting tonnage duties from the captain of the American brig 'Andes', Seth Rogers.",,"Departmental Records, MS, p. p.851, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n405)"
47,1602,item,n405,p.852,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Habilitados,San Diego,,,fiscal; admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n405,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Habilitar papel del sello 4o' — to validate/stamp fiscal (sealed) paper of the 4th seal. NB: date written 'Mayo 32' (sic; impossible, treated as May 22 — see issues).",,"Departmental Records, MS, p. p.852, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n405)"
47,1603,item,n406,p.852,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Comte de Sn Francisco,San Diego,,,military; admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n406,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Enviar docs. militares' — send military documents.,,"Departmental Records, MS, p. p.852, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n406)"
47,1604,item,n406,p.852,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Capn de Arta Miguel Gonzales,San Diego,,,military; admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n406,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Le envia docs.' — sends him documents.,,"Departmental Records, MS, p. p.852, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n406)"
47,1605,item,n406,p.853,,,1828,1828-05-24,1828-05-24,exact,Echeandía,"Cabos de Escoltas de Sn Gabriel, Sn Juan y Sn Luis Rey",San Diego,,,indians; sonora; communications,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n406,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Hacer qe los 4 indios cocopariopas (sic) qe traen un pliego del Gobno. Superior de Sonora pa él, lleguen sin tropiezo á Sn Diego' — see that the 4 Cocopa/Cocomaricopa Indians carrying a dispatch from the Superior Government of Sonora for him reach San Diego without mishap.",,"Departmental Records, MS, p. p.853, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n406)"
47,1606,item,n406,p.853,,,1828,1828-05-22,1828-05-22,exact,Echeandía,Comte Militar de Sn Diego,San Diego,,,maritime; anchorage; military,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n406,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que el oficial qe nombre pa la visita de guerra, señalará á los Capitanes de buques, el sitio donde deben anclar estos, en Punta Colorada ó la Ladrillera' — the officer named for the war-visit (ship inspection) shall tell ship captains where to anchor, at Punta Colorada or la Ladrillera.",,"Departmental Records, MS, p. p.853, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n406)"
47,1607,item,n407,p.854,,,1828,1828-06-03,1828-06-03,exact,Echeandía,Comte de Sn Francisco,San Diego,,,admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n407,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Remisión de docs' — remittance of documents.,,"Departmental Records, MS, p. p.854, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n407)"
47,1608,item,n407,p.855,,,1828,1828-06-03,1828-06-03,exact,Echeandía,Comte de Monterey,San Diego,,,military; personnel,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n407,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Remitir filiaciones' — remit service records (filiaciones).,,"Departmental Records, MS, p. p.855, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n407)"
47,1609,item,n407,p.855,,,1828,1828-06-03,1828-06-03,exact,Echeandía,Antonino Buelna,San Diego,,,admin; justice,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n407,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Envie docs. pa la averiguación de desórdenes qe denuncia' — send documents for the investigation of the disorders he denounces.,,"Departmental Records, MS, p. p.855, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n407)"
47,161,item,n27,p.105,,,1826,1826-12-31,1826-12-31,exact,Echeandía,"Comandantes de Santa Bárbara, Monterey y Alcalde de Los Angeles",S. Diego,,,election; diputación,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n27,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Que salga luego para S. Diego el electo del partido de S. Franᶜᵒ' — that the elected of the San Francisco district leave at once for San Diego,,"Departmental Records, MS, p. p.105, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n27)"
47,1610,item,n407,p.856,,,1828,1828-06-03,1828-06-03,exact,Echeandía,Habilitado de Sn Diego,San Diego,,,indians; sonora; communications; fiscal,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n407,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Abonará regalos qe se hicieron á indios cocomaricopas qe condujeron pliegos de Comte Gral. de Occidente, á esa Mision' — shall credit the gifts made to the Cocomaricopa Indians who carried dispatches of the Comandante General de Occidente to that mission.",,"Departmental Records, MS, p. p.856, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n407)"
47,1611,item,n407,p.856-7,,,1828,1828-06-03,1828-06-03,exact,Echeandía,Comte de Sn Francisco,San Diego,,,military; ordnance; gunpowder,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n407,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Enterado no ha recibido 10 cuñetes de polvora qe mandó le enviasen' — acknowledged that he has not received the 10 kegs of powder ordered sent to him.,,"Departmental Records, MS, p. p.856-7, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n407)"
47,1612,item,n408,p.858-9,,,1828,1828-06-03,1828-06-03,exact,Echeandía,Comte de Sn Francisco,San Diego,,,military; personnel,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n408,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'No haber lugar á solicitud de retiro de Alferez graduado José Sanchez' — the retirement request of brevet Alférez José Sánchez is refused / has no basis.,,"Departmental Records, MS, p. p.858-9, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n408)"
47,1613,item,n408,p.859,,,1828,1828-06-04,1828-06-04,exact,Echeandía,Comte de Monterey,San Diego,,,admin,Savage abstract,,,0,https://archive.org/details/168036065_81_9_2/page/n408,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Recibo de docs.' — acknowledgment of receipt of documents.,,"Departmental Records, MS, p. p.859, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n408)"
47,1614,item,n408,p.860-2,,,1828,1828-06-06,1828-06-06,exact,Echeandía,Comte de Sta Bárbara,San Diego,,,military; expedition; maritime; contraband; catalina,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n408,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Instrucciones de lo qe debe practicar Alferez Rodrigo del Pliego, qe ha de embarcarse pa Isla de Sta Catalina, con 8 soldados de cuera y de Mazatlan, en averiguación de efectos qe se hallen en la barraca ó establecimto qe alli existe y donde se encuentran ocultos' — instructions for Alférez Rodrigo del Pliego, to embark for Santa Catalina Island with 8 leather-jacket soldiers and Mazatlán troops, to search out goods found in the shack or establishment there and where they lie hidden (armed anti-contraband expedition).",,"Departmental Records, MS, p. p.860-2, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n408)"
47,1615,item,n408,p.862-3,,,1828,1828-06-07,1828-06-07,exact,Echeandía,Comte de Sta Bárbara,San Diego,,,tobacco; revenue; fiscal,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n408,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Sobre cuentas de tabacos' — on the tobacco accounts.,,"Departmental Records, MS, p. p.862-3, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n408)"
47,1616,item,n408,p.863,,,1828,1828-06-07,1828-06-07,exact,Echeandía,Comte de Monterey,San Diego,,,tobacco; trade,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n408,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Enterado qe remite tabacos pa Sn Diego' — acknowledged that he is remitting tobacco to San Diego.,,"Departmental Records, MS, p. p.863, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n408)"
47,1617,item,n409,p.864,,,1828,1828-06-07,1828-06-07,exact,Echeandía,"Habilitado de dicho puerto [San Diego], Domingo Carrillo",San Diego,,,maritime; trade; foreigners; tobacco,Savage abstract,,,2,https://archive.org/details/168036065_81_9_2/page/n409,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Que Habo de Mont. le remite pr Bergantin Amo 'Elio', Capn William Williams, 25 cajones cigarros y 25 tercios tabacos' — that the Habilitado of Monterey remits to him, via the American brig 'Elio', Capt. William Williams, 25 boxes of cigars and 25 bales of tobacco.",,"Departmental Records, MS, p. p.864, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n409)"
47,1618,item,n409,p.864-5,,,1828,1828-06-07,1828-06-07,exact,Echeandía,Comte de Sn Francisco,San Diego,,,tobacco; trade,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n409,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,'Le remitirá Comte de Mont. 25 cajones cigarros y 25 tercios de tabaco en rama' — the Comandante of Monterey will remit to him 25 boxes of cigars and 25 bales of raw-leaf tobacco.,,"Departmental Records, MS, p. p.864-5, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n409)"
47,1619,item,n409,p.865-6,,,1828,1828-06-07,1828-06-07,exact,Echeandía,"Padres de Sta Clara, Sn José y Sn Francisco",San Diego,,,missions; supply; presidios,Savage abstract,,,1,https://archive.org/details/168036065_81_9_2/page/n409,"IV–VI (Books 16–20, 27–32)",Departmental Records,BANC MSS C-A 47,"'Facilitar víveres pa su guarnicion á Comte de Sn Franco Capn Luis Antо Argüello' — provide provisions for its garrison to the Comandante of San Francisco, Capt. Luis Antonio Argüello.",,"Departmental Records, MS, p. p.865-6, Archives of California, BANC MSS C-A 47, Bancroft Library, University of California, Berkeley (original destroyed 1906; digitized scan n409)"
