record_id,ca_volume,doc_id,scan,ia_url,author,recipient,place,date,scan_pin,orig_page,savage_page,summary_fidelity,omissions,note
ca54-d124,54,124,n174–n175,https://archive.org/details/bancarchca_81_16/page/n174,WRONG,WRONG,PARTIAL,WRONG,OK,WRONG,OK,WRONG,OK,"Leaves read: bancarchca_81_16 n174 (stamp 175, ink 43), n175 (stamp 176, ink 44). AUTHOR: field holds 'Doc II-26', a structural tomo-document label, not an author; the leaf names them outright — 'Nicolas Soler á Diego Gonzales' and 'Pedro Fages á Diego Gonzales' (both n174). (The summary does name them.) RECIPIENT: empty; leaf 'á Diego Gonzales' twice, and the third item is headed 'Fages á Borica' (n175). PLACE: field empty, 'Monterey' carried in date_text; leaf '1785 = Abril 13 = Monterey' and '1785 = Julio 1º = Monterey'. DATE: record says 'Apr 15'; at scale=1 the leaf reads 'Abril 13' — the day digit is the same rising-stroke-plus-loop form as the '3' of 'pp = 203 = 6' footed nine lines below, and is not the flat-topped '5' of '1785' on the very same line. Jul 1 and Monterey are right. ORIG_PAGE: recorded '—'; the leaf foots 'pp = 203 = 6' (Soler item) and 'p.ª = 207-8' (Fages discipline order). SAVAGE_PAGE: stamps 175/176 confirmed. SUMMARY: three defects. (1) Mistranslation — leaf 'Ordena que toda partida saliente del Presidio ó Puerto, debe marchar bastimentada por los dias de su ida, detencion y regreso' = provisioned/victualled, not the record's 'to march well-escorted'. (2) Misquote inside quotation marks — leaf reads 'con una libertad viciosa muy perjudicial por los desórdenes escandalosos en que incurren con las indias cristianas y gentiles'; the record prints 'una libertad vecina...' and drops the leaf's 'en las Misiones', which locates the abuse. (3) Item (3) (Reglamento art. 2 tít. 3, sailors as settlers) is a separate document headed '1785 = Julio 1º = Monterey / Fages á Borica', not part of the Fages→Diego González letter the record's header assigns it to. OMISSIONS: none uncovered — all three acts fall inside this record, and ca54-d125 resumes at n176."
ca55-d114,55,114,n61,https://archive.org/details/bancarchca_81_17/page/n61,OK,OK,PARTIAL,OK,OK,OK,OK,OK,OK,"Leaf read: bancarchca_81_17 n61 (stamp 62, ink 61). Leaf verbatim: '+ 1791 - Feb. 16 - México. / Andres de Mendivil y Amirola á Gob. de Cal. — Noticiándole q.e el Rey lo ha nombrado Administrador grãl. de correos y postas y de la Rta. de Estafetas de Nueva España é Islas Filipinas. — p. 279.' Author, recipient, date, summary, orig page (279) and stamp (62) all match. PLACE graded PARTIAL only because the dedicated place field is empty; the place is recorded, in the author parenthetical '(México)', and matches the leaf's '- México'. OMISSIONS: the other three acts on the leaf (Revillagigedo 16 Jun 1790 p.276; 'Al mismo' Julio 27 p.280; Julio 28 Goycoechea 2,970 reales pp.281-2) are carried by ca55-d113, d115 and d116."
ca55-d224,55,224,n192,https://archive.org/details/bancarchca_81_17/page/n192,OK,OK,PARTIAL,WRONG,OK,OK,OK,PARTIAL,OK,"Leaf read: bancarchca_81_17 n192 (stamp 193, ink 55). DATE: record has 1808-07-01; the leaf heading reads verbatim 'o 1808 - Julio 19 - Mont.' — at scale=1 the '19' is unambiguous. AUTHOR/RECIPIENT correct: 'José Mª Estudillo ... al Habº J. Estrada'. PLACE PARTIAL: field empty, 'Mont.' carried in the author parenthetical, matching the leaf. ORIG_PAGE: leaf foots 'p. 145' — matches 'p.vii.145'. SAVAGE_PAGE: stamp 193. SUMMARY: substance right (a duplicate certification that four barrels are unfit, 'por no estar su licor en estado de hacer uso, y ser nocivo á la salud'), but two readings are wrong — the commodity is mezcal, not muscatel: the subject line reads 'Devolviéndole cuatro barriles de mescal por estar Adulterados' and the body 'los cuatro barriles de Aguardiente mescal que Vd. presentó'; and the co-signing Princesa commander is 'Ten. de Navío D. Ramon de Móyua', not 'Ramón de Aragui[?]' (the record does flag that name with a query). OMISSIONS: the accounts ending 'Total 6723.7 rs. pp. 136-44' at the head of the leaf are covered by ca55-d223."
ca55-d319,55,319,n266–n267,https://archive.org/details/bancarchca_81_17/page/n266,OK,NA,WRONG,OK,OK,NA,OK,OK,OK,"Leaves read: bancarchca_81_17 n266 (stamp 267, hw 40) and n267 (stamp 268, hw 41); context leaves n262–n265 also read. PLACE is WRONG. The record puts the act at 'Mision y escolta de S.n Gabriel [inferred from the surrounding acts of the same sumaria]'. Those surrounding acts say otherwise: the sumaria opens on n263 (stamp 264) 'R.l Pres.º de S.n Diego - Mayo 26 de 1777 — José Fran.co Ortega. — Mision y escolta de S.n Juan Capistrano á 28 de Mayo 1777, el Sargento Fran.co de Aguiar, en consecuencia de las superiores órdenes que anteceden...', runs unbroken through n264–n266, and closes on n267 immediately after Acebedo's declaration with 'Mision y escolta de S.n Juan Capistrano á 19 de Junio de 777'. Only THEN does the San Gabriel set begin, on the same leaf: 'Mision y escolta de S.n Gabriel á 4 de Junio de 1777, en cumplimiento de las órdenes que son constantes en los 3 Art.s 11, 12 y 13'. The catalogue contradicts itself here: ca55-d318 describes these same declarations as 'closing at San Juan Capistrano', and ca55-d321 (the very next act, on n267) is correctly placed at San Juan Capistrano. AUTHOR verified verbatim on n266: 'Comparecio Ant.o Julian Acebedo soldado de esta dicha escolta'; the sergeant is Fran.co de Aguiar per n263/n264. RECIPIENT NA (a declaration taken before the sergeant; none to record). ORIG_PAGE NA — this stretch is verbatim transcription and carries no 'p.' foot. SAVAGE_PAGE: the record's unusual dual citation checks out exactly — n265 carries hw '39' / stamp '266', n266 carries hw '40' / stamp '267'. SUMMARY: the quoted passages are verbatim-accurate against the leaf, including the close 'Esto respondió el citado firmando con dos testigos de asistencia' at the head of n267; one small slip — the fleeing woman was seen after leaving the ranchería ('y luego salimos de allí y á poco andar ... vimos una indias huyendo'), not at it. OMISSIONS: the tail at the head of n266 belongs to the preceding declaration, which the ca55-d318 band record describes explicitly; note that n265 itself is in no record's scan span."
ca56-d106,56,106,n97,https://archive.org/details/bancarchca_81_18/page/n97,OK,OK,PARTIAL,OK,OK,OK,OK,PARTIAL,OK,"Leaf read: bancarchca_81_18 n97 (stamp 98, ink 93). Heading verbatim '+ 1823 S. Fran.co / Yg. Martinez á Luis Ant.º Arguello' — author, recipient and year all match. PLACE PARTIAL: field empty, '(San Francisco)' carried in the author parenthetical and matching the leaf heading. ORIG_PAGE: the four entries foot p. 612, p. 613, p 618, p 619 — the recorded range 612–619 is right. SAVAGE_PAGE: stamp 98. SUMMARY PARTIAL: rank dropped — the leaf reads 'Cabo grad.º de Sarg.to José Herrera en persecución de Indios Simarrones', i.e. a corporal brevetted sergeant, not the record's 'sgt José Herrera'; the other three items check out verbatim ('la Fragata Americana Mentor', 'Soldado venido á presentar de la Nueva Fundacion', 'Remite la relación del Sarg.to Luis Peralta y 7 soldados acreedores á la gracia de Inválidos'), and the '(Sonoma)' identification is an unmarked editorial gloss, not on the leaf. OMISSIONS: the 1841 Suñol→Estrada item lower on the leaf is carried by ca56-d107."
ca56-d355,56,355,n310–311,https://archive.org/details/bancarchca_81_18/page/n310,OK,OK,PARTIAL,WRONG,OK,OK,OK,OK,OK,"Leaves read: bancarchca_81_18 n310 (stamp 311, ink 13) and n311 (stamp 312, ink 14). DATE is WRONG, and so is the editorial note that supports it. The record reads '1835-09-06 ✎ (MS Sbre=Septiembre; was Oct)'. The leaf heading is '1835. Fbr.º 6. Megico.' — Febrero. Three controls on the same two leaves settle it: the first entry on n310 is 'Sbre. 26.' (capital S, uncrossed, terminal superscript 'e'), the second is '1827. Nbre. 28. Megico' (terminal 'e'), and the next entry on n311 is '1835. Obre. 15. Megico' (round O). The 1835 heading in question has a crossed initial with a descender and a round terminal superscript 'o' — 'Fbr.º'; Septiembre is never abbreviated -bro in this hand. AUTHOR/RECIPIENT match: 'Ministro de Guerra al Com.te gral. de la A. Calif.ª'. PLACE PARTIAL: field empty, '(México)' in the author parenthetical, leaf 'Megico'. ORIG_PAGE: the act's foot is on n311, 'pp 456' — matches XVI·456. SAVAGE_PAGE 311–312 confirmed. SUMMARY OK, verbatim basis: 'ha determinado q.e el ten.te D. Ventura Araujo venga á esta Capital y el Ten.te D. Juan Bautista Laighton regrese al departam.to de S. Blas'. OMISSIONS: every other act on n310–n311 is carried by ca56-d353, d354, d356, d357, d358."
ca56-d500,56,500,n91,https://archive.org/details/bancarchca_81_18/page/n91,OK,OK,PARTIAL,OK,OK,OK,OK,OK,OK,"Leaf read: bancarchca_81_18 n91 (stamp 92, ink 87). Heading verbatim '+ 1823 San Francisco / Ignacio Martinez. Al Cap.n D.n Luis Arguello'; the entry verbatim 'Abril 16. Fuga de dos soldados   pp 588 – 9.' Author, recipient, date, orig page, stamp and the summary (including its correct observation that the men are not named) all match the leaf exactly. PLACE PARTIAL only because the dedicated field is empty; '(San Francisco)' sits in the author parenthetical and matches the heading. OMISSIONS: all six entries on the leaf are itemised — ca56-d498 through d503."
ca57-d6,57,6,n5,https://archive.org/details/bancarchca_81_19/page/n5,PARTIAL,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: bancarchca_81_19 n5 (stamp 6, ink 2). Leaf verbatim: '+ 1823 – Julio 12 – Mexico / Herrera al Com.te militar de Alta California.  =  Que mande estado de la fuerza de esa Provincia con distinción de Cuerpos, armas, vestuario y puntos que ocupan.   p. 285-286'. AUTHOR PARTIAL: the record carries the bracketed institutional stand-in '[Gob.ⁿ Supremo]' — right in substance (Herrera signed as Ministro de Guerra for the supreme government) but the leaf names the signer, 'Herrera', and the record nowhere does; this is a volume-wide habit in ca57 (d4, d5, d7, d8 all read '[Gob.ⁿ Supremo]'). Recipient, place, date, orig page (285–286) and stamp (6) all match. SUMMARY OK; the only divergence is one word, the leaf's 'de esa Provincia' rendered 'de la Provincia'. OMISSIONS: the tail at the head of the leaf ('del ramo de correos, no se manden extraordinarios sin necesidad absoluta') belongs to ca57-d5, and the '1823 – Agosto 23' Herrera item below is ca57-d7."
ca58-d120,58,120,n108,https://archive.org/details/bancarchca_81_20/page/n108,OK,PARTIAL,OK,OK,OK,OK,OK,OK,WRONG,"Leaves read: bancarchca_81_20 n108 (stamp 109, ink 31) and, for context, n107 (stamp 108, ink 30). The record's own verbatim heading checks out letter for letter against n108: '+ 1838. Mayo 2. Mej.o / Pavon al admor de la aduana marit.a de S.n Fr.co / Le comunica lo mismo que en p. 30 comunicó al admor de la aduana de S. Diego. — p.p. 333-4.' Date, place ('Mej.º'), orig page and the dual stamp/ink citation (109 / 31) are all correct, and the cross-reference is verifiable: the San Diego original is the first act on n107, whose ink page is indeed 30. RECIPIENT PARTIAL only because the field is empty — the addressee is recorded inside the author field. OMISSIONS is WRONG: the top third of n108 carries the tail of an act no item record covers — '...del Sup.mo Decreto de 29 de Marzo, 37. é igualmente el art. 13 del Reglam.to de Nov. 14 del mismo año.   p.p. 331-6.' It belongs to '+ 1838. Mayo 28. Mej. / Pavon, al admor de la aduana de Mont. / Desarreglos en las Aduanas marítimas', which begins on n107 and is in no record's scan span (ca58 has no record citing n107). Only the band record ca58-d118 (scan n101–n116, content described as p.383–389) nominally spans the leaf — exactly the concealment pattern this record's own provenance note describes."
ca59-d74,59,74,n342–n356,https://archive.org/details/bancarchca_82_01/page/n342,PARTIAL,PARTIAL,PARTIAL,PARTIAL,PARTIAL,WRONG,PARTIAL,PARTIAL,OK,"Leaves read: bancarchca_82_01 n340-n357 (scale=2). AUTHOR: the string is verbatim but only from n355 (Savage p.349), which reads 'Carpeta N.o 16. = Gefatura Politica de la Alta Cal.'; n342-n354 are the San Diego pronunciamiento and its adhesions, whose authors are named on the leaves ('Pto. de S.n Diego, 29 de Nov.re de 1831 = Pio Pico = Juan Bandini = José Ant.o Carrillo' on n346; 'Monterey ... 26 de Dic.e de 1831 = Antonino Buelna ... José Castro, Srio' and 'Sta Barbara 1.o de Enero de 1832 = Rafael Gonzales ...' on n354). RECIPIENT blank though the leaves give addressees ('S.r Alcalde del Pueblo de los Angeles', n355; 'S.r Com.te Gral y Gefe Polit. de la Alta Cal', n340). PLACE blank though every document is headed with one (S.n Diego, Monterey, Sta Barbara, Pueblo de los Angeles, S.n Gabriel). DATE '1831' is short: n354 carries 'Pueblo de los Angeles, En.o 7 de 1832' and n356 a certification dated 24 Feb 1832. SCAN_PIN: neither element of the summary is on n342 — n342 is mid-sentence inside the pronunciamiento, which begins on n340; both summarised documents are on n355-n356. ORIG_PAGE: the only original-tomo citation anywhere in the span is footed on n356: 'pp. 623-66.' The recorded 'p.339–349' tracks Savage's own leaf numbering (ink 338 at n342 … 350 at n356); cf. n357, where Savage's abstracts cite originals 'pp. 570-1', 'p. 572', 'p. 573'. SAVAGE_PAGE recorded '—' although every leaf is numbered (n342 = stamp 340 / ink 338; n356 = stamp 352 / ink 350). SUMMARY: clause 1 is exact — n355 reads 'He dispuesto q.e la sumaria practicada sobre la asonada en ese pueblo, del 18 de Abril ult.o se eleve á proceso y pr consiguiente q.e el final de ella reduzca á prision á los regidores Juan B. Alvarado y José Perez y otros vecinos ... Mont. 21 de Julio de 1831 = Manuel Victoria.' Clause 2 misattributes: the signatures listed are those of the AYUNTAMIENTO OF LOS ANGELES adhering on 7 Jan 1832 ('Pueblo de los Angeles, En.o 7 de 1832 = En vista del plan, este Ayunt.o se ha complacido …', n354), not of the San Diego vecindario; and the leaf's list has seven names — 'Manuel Dominguez = Nepomuceno Alvarado = José Manuel Cota = Felipe Lugo = Ignacio M.a Alvarado = Juan Ballesteros = Vicente de la Osa, Secretario' — the catalogue drops Nepomuceno Alvarado. NOTE ALSO (not a graded dimension): n350 and n351 are DUPLICATE EXPOSURES of n348 and n349 (same ink 344 and 345, same text), which is why the ink-to-leaf offset changes from n-4 to n-6 inside this span."
ca60-d96,60,96,n231,https://archive.org/details/bancarchca_82_02/page/n231,OK,PARTIAL,OK,OK,OK,OK,OK,PARTIAL,OK,"Leaf read: bancarchca_82_02 n231. Heading verbatim on the leaf: '+ 1834. = Mayo 30. = Mont. / Srio. de la Diputacion á Gefe Politico.' — author, place and date confirmed. Page numbers confirmed: printed corner stamp 232, ink 230, and the entry foots 'pp 391 - 93.' RECIPIENT: field is blank although the leaf names the addressee ('á Gefe Politico'); it has been folded into the author string instead ('(Figueroa)' is an identification the leaf does not make). SUMMARY: two defects. (1) The label 'SESSION ACTA' does not fit — this is an oficio from the Secretary reporting an acuerdo, not an acta of a session. (2) The verbatim quote is mis-transcribed: the leaf reads 'Que en acuerdo de 15 del mismo aprovo la Corp.on dictamen q.e se acompaña' — the superscript is 'se', not 'te'. The translation given ('the accompanying dictamen') is nevertheless correct, and 'Three original pages' matches pp. 391-93. OMISSIONS: the leaf's other two entries ('+ 1834. = Agosto 9. = Mont. / J. B. Alvarado (no dice á quien) … p. 395' and '+ 1833. = Junio 19. = Mont. / J. Figueroa á Diputacion … pp 398-99') are covered by ca60 docs 97 and 98."
ca61-d70,61,70,n61–n72,https://archive.org/details/bancarchca_82_03/page/n61,OK,NA,NA,PARTIAL,PARTIAL,WRONG,PARTIAL,PARTIAL,OK,"Leaves read: bancarchca_82_03 n60-n66, n71, n72. AUTHOR confirmed on n71: 'Sala de Comisiones de la Junta Dep.l de las Calif.s'. RECIPIENT/PLACE: the reglamento heading states neither, so blank is defensible (other documents inside the declared span are headed 'Monterey' on n62/n63 and 'Sta Barb.a' on n71). DATE: every dated item inside n61-n72 is 1840 — '1840 Monterey ... Feb. 18' (n62), 'Mzo 21 ... Mayo 22' (n63-n66), '1840 St.a Barb.a ... En.o 14' and '1840 Dic. 20' and '1840 Feb. 20' (n71). I found no 1839 heading in the span; the '1839' appears to come from the tail of the preceding governor's memoria spilling onto n60-n61. SCAN_PIN: the described document begins only at the foot of n71 ('1840 Feb. 20 / Sala de Comisiones … Adiciones al Reglam.to / p. 414-20') and continues through n72; n61-n70 are the memoria tail and the 1840 session digests. ORIG_PAGE: the leaves cite their originals in the right margin — 'p. 351-2, 353, 354, 355, 356' (n62), 'p. 369-71 … 378' (n64), 'p. 387-391' (n66), 'p. 412 1/3 … 413' and 'p. 414-20' (n71). The recorded 'p.55–68' is Savage's own leaf numbering (n61 = stamp 57 / ink 56; n72 = stamp 68 / ink 67). SAVAGE_PAGE recorded '—' although every leaf is numbered. SUMMARY: the leaf calls the piece 'Adiciones al Reglam.to' (20 Feb 1840), not 'the Reglamento Interior'; the specifics cited are however genuinely on n72 — 'Tit.o 2.o de la Presid.a … 8.a El Gob.dor podrá convocar á sesiones estraordinarias' and 'Tit.o 3.o del Secretario … el Sec.o el sueldo de 800$ anuales … A.10 Son obligaciones del S.rio'. OMISSIONS: the other documents inside the span are covered by ca61 docs 71-76."
